CustomerID,FirstName,LastName,DateOfBirth,Age,Gender,Email,PhoneNumber,Address,City,State,ZipCode,Occupation,AnnualIncome,MonthlyIncome,EmploymentLength_Months,NumCreditAccounts,CreditHistoryLength_Months,TotalCreditLimit,TotalCreditBalance,CreditUtilizationRatio,NumLatePayments,NumMissedPayments,PaymentHistoryPct,NumLoans,TotalLoanAmount,MonthlyDebtPayment,DebtToIncomeRatio,NumHardInquiries,NumDerogatoryMarks,Bankruptcy,TaxLiens,ApplicationDate,LastPaymentDate,CreditMix,AccountStatus,InterestRate,CreditScore,CreditScoreCategory
CUST002587,Michael,Thom@s,"May 23, 2007",18,Female,michael.thom@s@gmail.com,+15923545823,3913 Park Ln,Miami,NY,95074,Nurse,51267.61,4272.3,0,5,0,36589.72,6411.9,17.5%,9,6,96.4,1,46644.07,740.34,17.33,0,2,NULL,0,10-16-21,07-26-25,Personal,Active,27.47,570,NA
CST2588,David,Clark,"December 29, 2004",20,Male,david.clark@hotmail.com,714-332-1506,NULL,Houston,NC,86331,Consultant,"$103,425.69",8618.81,5,12,18,45274.2,19513.11,43.1,8,8,95.7,NULL,73195.75,1433.55,16.63,7,1,,0,04/21/2018,10-26-25,Mortgage,In Collections,14.33,514,Poor
CUST002589,Mary,Lewis,06-23-83,42,Male,mary.lewis@outlook.com,3465574194,2657 Elm Street,Houston,FL,15285,Consultant,110501.1,9208.43,213,25,170,61650.64,12377.92,20.08,14,9,77.7,0,0,0,0,7,5,NA,0,09/24/2023,,None,,29.45,300,poor
CUST002590,Donna,Jackson,11-08-62,-37,M,donna.jackson@outlook.com,(525) 352-3540,9739 Elm Street,Dallas,IL,51673,Designer,61495.08,5124.59,0,14,0,83669.81,98720.94,118.0%,2,8,95.3,4,188589.51,5007.22,,10,0,0,1,12-28-21,2025-11-07,NONE,Active,3.87,999,Excellent
CUST002591,Betty,Brown,01-31-70,55,Female,betty.brown@icloud.com,(751) 493-9581,312 Maple Dr,New York,OH,,Student,"$20,580.06",1715.01,,8,97,79374.81,103476.95,NULL,4,10,N/A,10,368508.31,6964.71,406.1,5,4,0,0,2022-02-17,17-02-2025,Mixed,Closed,NULL,N/A,N/A
CUST002592,Lisa,Johnson,"January 21, 2005",20,M,lisa.johnson@aol.com,378.561.2677,5118 Main St,Houston,OH,86631,Engineer,"$83,004.95",6917.08,11,25,2,282018.37,195926.17,69.47,12,NA,,5,91301.31,6728.44,97.27,3,4,0,0,2023-03-15,2025-06-02,Student,Closed,14.85,478,Poor
CUST002593,Betty,Moore,"May 31, 2005",20,Male,betty.moore@hotmail.com,+13186002028,NULL,New York,Texas,43160,SALES,45394.45,3782.87,15,25,5,347802.47,216164.42,62.15,6,10,92.2,6,99362.34,7729.03,204.32,0,0,0,1,25-09-2023,01/07/2025,None,Closed,7.75%,449,Poor
CUST002594,Joseph,Rodriguez,05/26/1997,28,Male,joseph.rodriguez@icloud.com,504-619-8490,5580 Elm Street,Austin,NY,77496,Chef,39113.29,3259.44,97,9,118,114056.9,140568.89,123.24,13,2,92.9,2,N/A,null,24.54,2,2,Yes,0,27-12-2016,06-27-25,Student,Charged Off,7.53,364,Poor
CUST002595,Steven,Lee,22-02-1958,67,Female,steven.lee@gmail.com,215.979.5730,6778 Park Ln,New York,FL,44145,Developer,171834.8,14319.57,440,17,109,42582.4,63019.55,148.0%,1,null,null,9,53111.21,NA,5.59,9,1,0,0,2019-01-18,N/A,Credit Card,NA,8.03,N/A,N/A
CUST002596,Sarah,White,03-20-04,21,Male,sarah.white@outlook.com,NA,1962 Main St,Chicago,Texas,91151,Unemployed,0,0,26,2,15,18590.23,5528.95,29.7%,5,10,91.9,0,0,75.58,7558.0,20,1,0,0,10/05/2017,11/15/2025,,Delinquent,9.00%,300,POOR
CUST002597,Mary,White,"February 14, 2003",22,female,mary.white@hotmail.com,279-412-9239,2057 Maple Dr,Houston,IL,63394,Student,2487.84,207.32,29,17,4,67449.17,20580.35,30.5%,3,1,99.1,2,10385.54,526.7,254.05,10,0,0,1,09/02/2021,05/06/2025,Mortgage,CLOSED,8.35,548,Poor
CUST002598,Karen,Hernandez,1983-06-28,42,Male,karen.hernandez@aol.com,886.553.2093,8352 Park Ln,Los Angeles,MI,38350,Analyst,85930.42,7160.87,131,8,110,72732.05,105273.75,144.74,1,0,99.8,2,25939.49,3410.09,47.62,6,4,null,0,07-28-21,11/28/2024,Credit Card,Active,9.26%,434,NA
CUST002599,Kimberly,Thomas,08/14/1953,72,Male,kimberly.thomas@aol.com,5694978553,3151 Elm Street,S@n Antonio,GA,49733,Nurse,101362.4,8446.87,458,4,104,11745.23,2404.59,20.47,3,1,96.7,9,177063.79,1956.73,23.17,7,,0,1,04-07-24,2025-05-14,Personal,Active,20.67,645,Fair
CUST002600,William,Smith,"June 24, 1986",39,Male,william.smith@outlook.com,483.749.6288,6555 Oak Ave,Austin,OH,81769,Nurse,55930.46,4660.87,114,23,99,255480.59,166428.44,65.14,8,5,96.9,7,95572.61,5883.74,126.24,2,6,0,0,2022-07-06,"June 10, 2025",Personal,Active,NULL,322,Poor
CUST002601,Patricia,Thomas,"December 13, 1997",27,Female,patricia.thomas@icloud.com,N/A,8884 Washington Blvd,Phoenix,CA,13844,Chef,"$30,054.87",2516.38,5,43,105,476861.41,319521.87,67.01,13,0,97.4,1,27279.51,9418.95,374.31,5,4,1,0,"October 28, 2025",26-04-2025,Mortgage,In Collections,10.59,300,Poor
CUST002602,Elizabeth,Garcia,"March 30, 1954",71,Female,elizabeth.garcia@aol.com,+14369235649,5822 Washington Blvd,Los Angeles,MI,NA,Nurse,"73,987",7622.61,331,null,473,57841.14,63047.51,109.0,4,7,84.3,10,219588.68,4341.05,56.95,4,,0,0,"June 22, 2020",03-14-25,Mixed,Charged Off,10.39%,523,Poor
CUST002603,David,Ramirez,17-12-1970,54,Female,david.ramirez@icloud.com,(696) 417-8464,9123 Oak Ave,Houston,CA,89864,Designer,"$77,847.38",6487.28,315,21,112,28251.34,41378.44,146.5%,15,7,86.1,9,397597.53,5255.37,81.01,null,0,0,0,01-09-17,2024-12-12,Mixed,Active,29.21,458,Poor
CUST002604,Richard,White,1993-03-13,32,Male,richard.white@aol.com,3893118822,3251 Main St,Los Angeles,FL,69665,Consultant,106783.92,8898.66,84,6,3,10944.72,12200.01,111.5%,11,9,95.1,9,222029.08,2510.37,28.21,8,5,TRUE,,02-24-16,06-10-2025,Student,In Collections,13.93,300,Poor
CUST002605,Jennifer,Gonzalez,12-02-01,23,MALE,N/A,689-465-4283,6215 Main St,New York,GA,85895,Teacher,NA,,5,8,31,74927.61,49195.85,65.7%,6,10,95.5,null,97786.0,2625.17,0,6,0,FALSE,0,28-04-2024,05/21/2025,PERSONAL,Closed,9.18,555,poor
CUST002606,Margaret,GARCIA,05/22/1989,36,female,margaret.garciaoutlook.com,5109372371,7995 Maple Dr,Philadelphia,California,91527,N/A,"$70,439.63",5869.97,82,7,71,39983.48,12383.91,30.97,6,3,93.6,4,86989.08,1546.34,26.34,7,5,1,0,2019-12-18,,Personal,Active,22.81%,300,Poor
CUST002607,Emily,Moore,18-04-2003,22,Male,emily.moore@hotmail.com,888.389.6899,2259 Oak Ave,Los Angeles,OH,71365,N/A,101497.23,8458.1,45,,14,21702.95,20721.8,95.48,11,5,93.6,-1,0,61.27,0.72,3,2,1,0,2016-12-08,29-05-2025,Auto,Active,24.2,334,Poor
CUST002608,Donald,Perez,1958-12-05,67,Female,donald.perez@aol.com,N/A,5363 Maple Dr,Chicago,NY,51836,Mechanic,64016.12,5334.68,319,14,428,44723.78,59095.25,132.13,8,3,96.0,2,41977.48,2279.49,42.73,0,2,0,0,2024-02-12,06/13/2025,Mortgage,Charged Off,20.0,546,Poor
CUST002609,Emily,Harris,12/27/1980,44,Female,emily.harris@gmail.com,+13857991252,4041 Park Ln,Miami,TX,46857,Attorney,"$182,649.93",15220.83,147,5,92,75003.42,44048.36,,2,,N/A,5,30583.4,1341.95,7.8,7,8,NULL,0,03-11-2019,N/A,Credit Card,Closed,23.32,310,Poor
CUST002610,Donald,Garcia,"January 29, 1993",32,Male,donald.garcia@icloud.com,3112573795,2228 Washington Blvd,Philadelphia,TX,43400,Accountant,"72,359",6029.92,105,10,N/A,111091.68,52591.34,,9,2,94.1,7,242569.33,4103.26,68.05,5,4,0,0,02-17-17,29-12-2024,Student,Active,5.0,432,Poor
CUST002611,Jessica,Harris,12-03-1960,65,Male,jessica.harris@hotmail.com,(796) 896-1646,7903 Washington Blvd,Houston,NY,86913,Accountant,"$101,208.85",8434.07,322,23,5,145164.95,203367.82,140.09,10,0,97.5,0,0,6126.62,72.64,7,0,No,0,05-06-2024,20-03-2025,Mixed,In Collections,11.75,584,Fair
CUST002612,William,Smith,11/12/1986,44,Male,william.smith@yahoo.com,3048161493,3216 Main St,New York,IL,60895,Student,"$8,556.24",713.02,182,15,56,36047.04,14734.64,40.88,,2,,5,,0,0,8,0,FALSE,0,01/10/2019,17-09-2025,Credit Card,Charged Off,11.46%,664,Fair
CUST002613,Betty,Sanchez,28-07-1990,35,NULL,betty.sanchez@hotmail.com,,1509 Maple Dr,Philadelphia,NC,79840,Mechan1c,47991.38,3999.28,2,4,102,10140.39,6702.89,66.1%,29,9,89.2,4,154573.83,1646.98,41.18,4,4,0,0,"May 10, 2022",11-14-25,None,Closed,20.77,306,Poor
CUST002614,Margaret,Williams,02/20/1988,37,M,margaret.williams@hotmail.com,(815) 237-7937,4238 Maple Dr,Miami,IL,31816,Sales,70191.37,5849.28,17,6,129,38095.81,17774.19,46.66,2,6,96.3,2,50975.74,668.34,11.43,2,1,1,1,20-10-2024,06/15/2025,None,Active,26.38,475,Poor
CUST002615,Daniel,M@rtin,01-04-74,51,Male,daniel.m@@rtin@@gmail.com,6862679734,9631 Maple Dr,Chicago,GA,75179,,"$87,170.61",7264.22,395,4,53,57426.87,50216.87,87.4%,5,9,,4,153493.84,2951.37,40.63,4,4,0,0,06/15/2016,2025-08-19,Mortgage,In Collections,3.38%,401,Poor
CUST002616,D0nna,Lee,14-06-2004,21,F,d0nna.lee@yahoo.com,809-697-1781,5101 Washington Blvd,NULL,IL,88207,Mechanic,"$45,208.03",3767.34,33,,24,67943.55,20657.18,30.4,0,8,94.7,3,122318.76,1924.27,51.08,3,0,1,0,2025-09-13,04-28-25,Credit Card,In Collections,27.46,526,Poor
CUST002617,Lisa,Thompson,23-02-1982,43,Male,lisa.thompson@icloud.com,+12568927102,6585 Washington Blvd,LOS ANGELES,OH,43641,Con$ultant,119883.58,9990.3,128,3,228,36715.53,17749.21,48.3%,5,NA,NA,10,285738.79,3592.94,35.96,6,2,Yes,1,04-18-20,"November 24, 2024",Student,Delinquent,18.68,NA,null
CUST002618,James,Gonz@lez,"August 06, 1976",49,Male,james.gonz@lez@aol.com,983-844-9255,4701 Park Ln,Houston,NY,15133,Analyst,110139.27,9178.27,130,10,69,29806.75,36842.64,123.61,1,4,NULL,9,401527.3,4886.19,53.24,3,0,0,0,10/29/2023,10/19/2025,N/A,Active,29.74,518,Poor
CUST002619,Robert,Johnson,12/15/1983,41,Female,robert.johnson@gmail.com,3754565131,9190 Oak Ave,Miami,Florida,90683,Student,,,26,25,276,70752.94,83468.14,117.97,N/A,6,NA,5,118042.21,3889.88,0,6,4,0,null,07-26-18,"April 11, 2025",Credit Card,Closed,18.49,374,Poor
CUST002620,Rich@rd,Miller,02-29-56,-31,Male,rich@rd.miller@icloud.com,+18034914399,9734 Park Ln,Phoenix,MI,61271,Consultant,"$111,387.95",9282.33,0,20,0,185220.56,136834.27,73.88,15,4,94.3,6,271121.38,6686.67,72.04,1,3,0,0,"February 16, 2022",26-11-2024,Student,Delinquent,15.64,441,Poor
CUST002621,Nancy,MARTINEZ,1953-10-01,72,Male,nancy.martinez@gmail.com,977-682-5759,9016 Main St,Austin,Texas,99870,Accountant,"$93,202.99",7766.92,37,10,604,12485.08,2978.04,23.85,,0,100,4,35907.21,,10.3,3,1,No,0,2021-02-02,03-29-25,Mixed,charged off,11.12,735,Good
CUST002622,Elizabeth,Martin,1959-02-09,66,FEMALE,elizabeth.martin@yahoo.com,NA,6217 Elm Street,Los Angeles,GA,93043,,170263.98,14188.67,NA,16,550,202041.46,112538.58,55.7,7,4,94.0,7,76626.25,4040.44,28.48,,5,0,0,04/03/2021,2025-10-05,Auto,,5.33,444,Poor
CUST002623,Don@ld,Williams,11/25/1992,33,Female,don@ld.williams@hotmail.com,859.334.2708,3527 Elm Street,Austin,GA,22867,Unemployed,4223.06,351.92,148,14,53,140273.82,65726.85,46.86,1,16,77.3,1,25323.13,2261.47,642.61,2,3,0,0,"November 26, 2022",26-01-2025,Personal,Charged Off,29.73,300,Poor
CUST002624,Betty,Harris,09/04/1984,41,Female,betty.harris@aol.com,720-364-4226,6285 Elm Street,San Antonio,CA,38232,,229444.77,19120.4,116,19,127,NA,7784.78,NA,9,1,97.1,9,330640.11,3718.32,19.45,10,0,FALSE,0,02-10-16,"August 21, 2025",Student,In Collections,12.32%,,
CUST002625,Sandra,Jones,27-12-1965,59,Male,sandra.jones@hotmail.com,(421) 935-1597,4617 Elm Street,Philadelphia,MI,39763,Manager,"$139,549.77",11629.15,367,1,337,12712.51,507.26,3.99,8,10,87.0,7,297285.43,2742.67,23.58,5,2,0,0,02-06-2021,18-03-2025,Mixed,Closed,26.96%,NA,
CUST002626,Michael,Williams,04/25/1992,33,Female,,+14237627290,9329 Maple Dr,Philadelphia,GA,77557,Student,5556.56,463.05,147,2,24,9220.68,12974.16,NA,15,6,95.5,3,148720.48,1740.45,375.87,9,4,0,FALSE,26-03-2024,11-05-2025,Credit Card,Active,,300,Poor
CUST002627,James,Gonzalez,08/14/1967,58,Female,james.gonzalez@outlook.com,339-606-8638,4900 Park Ln,Phoenix,IL,89674,Accountant,"$78,614.33",6551.19,209,21,249,71544.37,N/A,,2,NULL,NA,9,71844.37,905.44,13.82,1,4,0,0,11-02-22,04-14-25,Mixed,Charged Off,20.75,-100,Poor
CUST002628,Steven,Wilson,15-04-1969,56,male,steven.wilson@gmail.com,+16303022046,2604 Park Ln,San Antonio,OH,45182,Designer,108564.73,9047.06,439,13,22,49910.82,17795.42,35.65,9,6,NULL,5,121521.23,2229.39,24.64,3,null,0,0,20-03-2016,21-11-2024,Personal,Charged Off,27.61%,518,Poor
CUST002629,Ashley,Jones,29-06-1991,34,Female,ashley.jones@icloud.com,396.620.2608,,NULL,New York,66363,Developer,null,,40,13,168,136068.22,142485.73,104.72,5,7,91.3,1,,4201.93,0,3,0,0,TRUE,03-06-2017,"May 22, 2025",Student,Closed,6.93,482,Poor
CUST002630,Margaret,Hernandez,2004-08-16,21,Male,margaret.hernandez@outlook.com,+15355973258,6296 Washington Blvd,San Antonio,,78247,Doctor,"$206,498.43",17208.2,35,8,34,104560.41,43087.86,41.21,13,6,94.2,0,0,1700.66,9.88,8,4,0,0,05-02-24,"August 25, 2025",Personal,Delinquent,28.47,950,Excellent
CUST002631,Thomas,Robinson,1986-01-21,39,Male,thomas.robinson@gmail.com,756.353.5049,7549 Washington Blvd,MIAMI,New York,32561,Accountant,"76,434",6369.5,183,16,230,77616.0,64444.28,83.03,3,2,98.8,10,168666.63,4020.88,63.13,N/A,4,No,0,20-07-2023,,Student,Active,19.43,492,Poor
CUST002632,Mark,Clark,2002-12-30,22,Male,mark.clark@hotmail.com,414.272.9713,1160 Park Ln,NA,FL,12803,Developer,"98,223",8185.25,2,3,2,13506.28,1042.14,7.72,2,1,99.1,13,,111.8,1.37,4,4,0,0,03-04-2018,"January 06, 2025",Auto,Delinquent,17.28,568,Poor
CUST002633,Nancy,Ramirez,15-11-1951,74,Female,nancy.ramirez@hotmail.com,N/A,3601 Main St,Philadelphia,OH,79922,Unemployed,"$12,050.59",1004.22,308,5,658,43939.32,57661.62,131.23,0,0,100,0,0,1670.22,166.32,4,4,1,0,2020-04-22,07/30/2025,student,Charged Off,7.91,371,Poor
CUST002634,Linda,Thompson,"August 03, 1989",36,,linda.thompson@hotmail.com,7384056503,4339 Washington Blvd,San Antonio,Pennsylvania,60099,Analyst,92215.37,7684.61,88,23,202,199014.74,204648.18,102.83,10,2,95.0,4,154079.13,7541.82,,7,0,FALSE,0,11-11-2021,"August 25, 2025",Student,Charged Off,10.70%,585,Fair
CUST002635,Paul,Sm1th,"December 29, 1952",72,Male,paul.sm1th@hotmail.com,4917002617,6112 Washington Blvd,Philadelphia,OH,21606,Analyst,106429.76,8869.15,482,14,162,30317.87,455.21,1.5,7,8,95.8,2,63132.57,631.34,7.12,2,NULL,1,0,2020-01-06,2025-05-20,Personal,Closed,13.8,,NULL
CUST002636,Jennifer,Garcia,"October 11, 1964",61,Male,jennifer.garcia@outlook.com,7392592743,null,Miami,California,null,Consultant,N/A,,152,8,53,NA,3103.62,31.04,15,7,88.3,7,266056.14,2472.33,61.81,4,4,TRUE,No,05-02-24,02/08/2025,STUDENT,null,13.71,317,Poor
CUST002637,Donna,Anderson,01-25-91,34,Female,null,+12597588077,1035 Maple Dr,Dallas,OH,55706,Developer,"$122,321.17",10193.43,21,9,157,135943.08,200269.16,147.3%,13,9,95.2,6,142251.09,7415.34,60.23,5,0,0,0,11/24/2024,2025-03-19,Student,Active,4.57,444,Poor
CST2638,Michelle,Ramirez,04/11/2007,18,male,michelle.ramirez@icloud.com,466.240.7481,412 Oak Ave,Los Angeles,IL,50861,M@nager,"135,318",11276.5,0,10,0,138739.77,N/A,0.81,1,4,98.9,6,261210.23,3061.48,27.15,1,5,0,NA,27-09-2016,2024-12-25,Personal,Charged Off,13.6,449,Poor
CUST002639,patricia,Ramirez,22-01-1997,28,M,patricia.ramirez@outlook.com,252.349.4232,448 Maple Dr,Dallas,NC,78625,Retired,"$4,745.35",479.0,117,0,24,219.14,313.36,143.0,10,7,88.4,7,103031.84,917.5,191.54,1,1,0,0,01/21/2022,"December 16, 2024",Mixed,Closed,27.87%,NA,
CUST002640,Sandra,Br0wn,21-06-2007,18,Female,sandra.br0wn@gmail.com,510.999.2365,3327 Park Ln,Dallas,TX,67147,Attorney,159110.05,13259.17,0,NA,0,54075.12,64159.82,118.6%,9,8,92.0,8,185148.66,3728.14,28.12,3,1,0,0,09-03-2019,10/25/2025,Personal,Delinquent,14.44%,473,Poor
CUST002641,Lisa,Williams,1989-08-01,36,Male,lisa.williams@aol.com,682.664.2801,,Chicago,New York,95394,Nurse,"$69,961.24",5830.1,73,24,139,234963.73,64573.42,27.48,8,10,94.9,4,N/A,1696.97,29.11,8,1,0,1,2016-08-01,03/30/2025,Personal,In Collections,20.66,485,Poor
CUST002642,charles,Miller,2006-03-27,19,M,charles.miller@hotmail.com,283.927.1370,3464 Washington Blvd,Austin,CA,26437,Designer,60753.38,5062.78,0,13,NA,19890.06,26234.66,131.9%,13,4,89.0,5,159235.37,2454.21,null,4,2,0,No,"April 09, 2023",2025-02-27,Mortgage,delinquent,28.29,462,Poor
CUST002643,Barbara,Rodriguez,1995-05-29,30,FEMALE,barbara.rodriguez@gmail.com,538-961-2406,6509 Maple Dr,Miami,CA,20161,ENGINEER,"$82,544.94",7960.83,24,null,82,59368.21,13438.2,22.6%,8,8,94.7,1,47273.32,928.78,11.67,5,4,0,0,24-05-2025,2025-08-22,CREDIT CARD,Charged Off,22.13,,null
CUST002644,Mark,Robinson,12-03-1977,48,female,mark.robinson@aol.com,+17194395275,9617 Main St,Los Angeles,New York,42717,Manager,173515.43,14459.62,329,24,176,159685.71,90171.06,56.47,10,9,95.7,5,53389.59,3251.77,NULL,5,4,0,1,15-11-2017,05-24-25,None,Delinquent,16.91,367,POOR
CUST002645,Joshua,Anderson,2001-02-09,24,Male,joshua.anderson@yahoo.com,917-795-3446,7846 Main St,Phoenix,GA,13792,Mechanic,"38,205",3183.75,67,20,49,103327.51,48732.38,47.16,7,4,88.2,2,60651.19,2025.12,63.61,0,3,0,0,10-08-2023,11-01-25,Auto,Delinquent,24.18,472,Poor
CUST002646,Paul,Taylor,12/22/1994,30,M,paul.taylor@outlook.com,(260) 935-9958,2057 Elm Street,Los Angeles,NC,21745,Nurse,64841.27,5403.44,58,21,53,293348.05,191922.65,NA,10,4,96.1,1,13413.17,5833.26,107.95,4,6,0,0,2019-01-26,01/08/2025,Student,Charged Off,25.37%,360,Poor
CUST002647,Jennifer,Lewis,"June 25, 1988",37,MALE,jennifer.lewis@outlook.com,754.580.9309,7819 Washington Blvd,Dallas,NC,38511,Nurse,"$73,668.40",6139.03,219,21,,95821.47,88281.36,92.13,5,17,94.6,3,63727.35,3386.09,55.16,6,5,0,0,12/23/2022,12-11-24,None,,11.22,300,Poor
CUST002648,Elizabeth,Miller,13-11-1977,48,Female,elizabeth.miller@yahoo.com,+18438132403,9641 Park Ln,AUSTIN,CA,15321,Teacher,75556.8,6296.4,250,8,254,48550.72,7496.92,15.44,9,4,94.5,8,193995.29,2159.1,34.29,0,0,0,0,2024-10-12,23-09-2025,Personal,NA,6.85%,679,Good
CUST002649,Sarah,garcia,01/31/1970,55,Male,sarah.garcia@icloud.com,(803) 891-3440,5851 Oak Ave,Austin,TX,64878,Unemployed,10670.42,889.2,291,13,350,77795.04,28581.49,36.74,10,9,90.0,5,122532.07,2145.76,241.31,9,0,0,0,"April 30, 2024",2025-05-16,Mortgage,Active,21.91,,
CUST002650,Michelle,Lewis,2000-03-14,25,Male,michelle.lewis@gmail.com,(673) 644-8028,5923 Main St,Houston,MI,null,Mechanic,50010.49,4167.54,38,2,49,17340.47,9336.96,53.84,15,7,,0,0,323.11,7.75,5,4,0,0,03-19-25,2025-02-20,Mixed,Closed,16.1,301,Poor
CUST002651,kimberly,Hernandez,02/24/1980,45,Male,kimberly.hernandez@hotmail.com,432.744.4863,2860 Park Ln,New York,New York,26524,doctor,282195.9,23516.33,238,14,49,107653.08,6220.44,NULL,4,2,95.8,7,303142.29,3442.72,14.64,1,2,0,0,"October 01, 2025",10-07-2025,,Active,null,-100,Poor
CUST002652,Lis@,Moore,2002-04-23,23,Female,lis@.moore@hotmail.com,7376403441,5803 Park Ln,Houston,OH,66487,Teacher,62405.01,5200.42,28,9,25,97702.76,116856.45,119.6%,3,9,96.6,1,18592.79,N/A,15.38,4,1,0,TRUE,NA,28-12-2024,Mortgage,Charged Off,25.1,460,NULL
CUST002653,Michael,Clark,"November 02, 1985",40,Female,michael.clark@@icloud.com,(285) 938-7491,3974 Oak Ave,Philadelphia,GA,26409,Designer,78442.53,6536.88,249,21,168,,,149.63,5,9,92.5,0,0,null,12.24,N/A,2,0,1,"April 01, 2016",09/25/2025,Auto,Closed,21.99,369,Poor
CUST002654,Jennifer,Jackson,10-28-58,-33,Male,jennifer.jackson@@gmail.com,+18622532092,8419 Washington Blvd,Los Angeles,CA,97133,Developer,"$100,946.79",8412.23,0,12,0,163183.82,182167.83,111.63,11,0,95.8,9,440044.56,10169.16,120.89,6,5,0,0,29-09-2016,2025-06-05,null,Delinquent,11.87%,379,Poor
CUST002655,Karen,G@rcia,05-08-1999,26,Female,karen.g@rcia@aol.com,545.213.4884,8458 P@rk Ln,Los Angeles,OH,25239,Engineer,"84,525",7043.75,5,24,44,153415.01,35.15,0.02,5,5,97.6,0,0,85.11,1.21,10,2,0,0,11/19/2016,05/21/2025,Mixed,Delinquent,17.73%,489,poor
CUST002656,Thomas,Davis,1990-08-23,35,Male,thomas.davis@icloud.com,9489741214,4963 Main St,Philadelphia,CA,16660,,64739.48,6856.83,71,15,9,215541.3,312203.89,144.85,10,9,74.7,10,397565.54,13602.76,198.38,9,4,0,0,2016-12-21,03-14-25,Auto,Active,21.45,300,
CUST002657,Jennifer,Rodriguez,05-13-99,26,Female,jennifer.rodriguez@@yahoo.com,NULL,,Los Angeles,CA,38135,Student,165,13.75,67,4,NA,41946.06,,0.78,2,0,99.2,6,46604.41,0,0,4,1,0,,05-12-20,05-10-25,Mortgage,In Collections,21.84%,603,
CUST002658,Linda,Davis,13-11-1990,35,F,linda.davis@outlook.com,641-662-1332,4564 Maple Dr,Los Angeles,MI,54844,Student,11105.02,925.42,202,13,86,109571.2,19853.9,,2,0,99.5,10,145113.25,1678.37,181.36,1,0,0,0,2016-06-29,03-01-2025,Mortgage,Charged Off,5.47,684,Good
CUST002659,Karen,Hernandez,17-08-1974,51,Male,karen.hernandezaol.com,(872) 675-1336,7720 Oak Ave,Chicago,CA,91827,Unemployed,7419.52,618.29,339,11,309,126831.59,105183.76,82.9%,14,5,83.5,6,264992.2,6066.4,981.16,18,,0,0,18-12-2016,NULL,Mixed,In Collections,16.51%,300,Poor
CUST002660,Jessica,Gonzalez,02-13-87,38,M,jessica.gonzalez@aol.com,604.395.8918,360 Park Ln,Dallas,NY,53577,Unemployed,"$7,830.84",652.57,106,22,106,246364.88,183558.92,74.51,11,9,93.6,10,459173.69,10125.54,1551.64,3,4,0,0,"August 15, 2016",09-07-25,Personal,Delinquent,26.19%,300,Poor
CUST002661,Donald,Harris,03-02-70,55,Female,donald.harris@hotmail.com,489-584-3484,7920 Park Ln,D@llas,PA,20183,Sales,51307.78,4275.65,130,3,88,11523.31,9288.67,80.6%,25,5,92.3,4,69413.17,962.4,22.51,7,,FALSE,1,"September 14, 2024","August 03, 2025",Personal,Charged Off,25.22,null,
CUST002662,Sarah,Ramirez,02-02-1965,60,Male,sarah.ramirez@yahoo.com,555.244.8335,865 Maple Dr,Miami,FL,82913,Mechanic,70148.63,5845.72,null,16,487,90693.82,80405.16,88.7%,4,0,98.9,5,171708.73,4185.51,71.6,10,4,0,0,NA,2025-10-11,Student,Charged Off,6.02,480,poor
CUST002663,sarah,White,1972-06-12,53,Male,sarah.whiteoutlook.com,+13712959972,4150 Oak Ave,Chicago,NC,38045,Chef,56889.44,4740.79,270,13,298,179423.61,NA,116.33,0,5,97.0,3,,181.0,3.82,10,15,0,0,"December 17, 2023",11/23/2024,null,Active,17.23%,300,NA
CUST002664,Barbara,Jones,02-19-02,23,Female,barbara.jones@outlook.com,956.756.4549,3362 Oak Ave,Los Angeles,OH,NA,Accountant,"$58,208.50",4850.71,15,21,17,212845.43,282205.97,132.59,12,6,95.9,10,294472.88,11456.31,236.18,5,4,0,0,11/24/2015,19-05-2025,,,8.99%,300,Poor
CUST002665,Anthony,Rodriguez,03-12-1985,39,F,anthony.rodriguez@outlook.com,+12132767435,9946 Washington Blvd,Dallas,TX,20136,,"$76,947.72",6412.31,19,5,215,52815.93,74186.1,140.46,12,5,99.9,9,133392.22,3441.13,53.66,4,1,1,0,03/17/2019,08/20/2025,Credit Card,Delinquent,3.38,378,Poor
CUST002666,William,Taylor,07/05/2005,20,Female,william.taylor@icloud.com,N/A,2393 Park Ln,San Antonio,GA,29896,Chef,"$31,837.74",2653.14,9,4,8,,5227.16,52.3%,2,NA,,3,141025.67,1821.93,68.67,null,1,,0,2023-03-21,08-05-2025,Personal,Active,29.64,606,Fair
CUST002667,Christopher,Williams,19-11-1970,55,Male,christopher.williams@gmail.com,331.570.8919,839 Elm Street,Austin,OH,30255,Engineer,123836.94,10319.75,188,24,125,282881.08,158738.17,56.11,0,8,98.2,4,85664.06,5596.07,54.23,0,1,0,FALSE,2025-10-19,26-04-2025,STUDENT,Active,19.09%,604,Fair
CUST002668,Christopher,Smith,09-10-1971,54,Male,christopher.smithoutlook.com,668.279.5138,3926 Washington Blvd,Austin,MI,92549,Consultant,150281.62,12523.47,228,N/A,138,44935.25,42653.41,94.9%,13,1,96.2,1,19434.72,1397.43,12.94,10,3,0,0,11-15-20,05/11/2025,None,Delinquent,12.04,NULL,
